page_id	name	urlslug	ID	ALIGN	EYE	HAIR	SEX	GSM	ALIVE	APPEARANCES	FIRST APPEARANCE	Year	lon	lat
1158	Narda Ravanna (Earth-616)	\/Narda_Ravanna_(Earth-616)	Public Identity	Bad Characters	Blue Eyes	Brown Hair	Female Characters		Living Characters	4	Jun-80	1980	86.4974138277384	60.98962454643333
36942	Shialmar (Earth-616)	\/Shialmar_(Earth-616)		Bad Characters	Brown Eyes	Black Hair	Female Characters		Deceased Characters	4	Oct-80	1980	-33.23071394421598	16.813998762055817
609957	Solace (Earth-616)	\/Solace_(Earth-616)		Neutral Characters			Male Characters		Living Characters	4	Aug-80	1980	-150.15093003602445	33.27735320031282
32382	Sylvester Marston (Earth-616)	\/Sylvester_Marston_(Earth-616)	Public Identity	Bad Characters	Blue Eyes	Black Hair	Male Characters		Living Characters	4	Aug-80	1980	35.153976849569545	75.4612976003124
16104	Tran Coy Manh (Earth-616)	\/Tran_Coy_Manh_(Earth-616)		Bad Characters		Black Hair	Male Characters		Deceased Characters	4	Dec-80	1980	-39.02723510442948	22.798930785423224
24651	Ukko (Earth-616)	\/Ukko_(Earth-616)					Male Characters		Living Characters	4	Oct-80	1980	104.9766292578579	77.35221866248071
485380	Wartstaff (Earth-616)	\/Wartstaff_(Earth-616)		Bad Characters			Male Characters		Deceased Characters	4	Jan-80	1980	-41.87873803630799	-1.3093013478545146
32404	Annie Richardson (Earth-616)	\/Annie_Richardson_(Earth-616)	No Dual Identity	Neutral Characters		Brown Hair	Female Characters		Deceased Characters	4	Jul-81	1981	15.786419926349197	51.09314570368946
2704	Anton Mogart (Earth-616)	\/Anton_Mogart_(Earth-616)		Bad Characters		Black Hair	Male Characters		Living Characters	4	Jan-81	1981	-118.03580445681729	44.75872877289649
30593	Arlok (Earth-616)	\/Arlok_(Earth-616)	No Dual Identity	Good Characters		Black Hair	Male Characters		Deceased Characters	4	Jul-81	1981	141.77461595252856	-77.93398141272573
19146	Astra (Spaceknight) (Earth-616)	\/Astra_(Spaceknight)_(Earth-616)	Secret Identity	Good Characters			Female Characters		Living Characters	4	Dec-81	1981	112.98737401270313	-62.33162112438336
431719	Battleaxe (Earth-616)	\/Battleaxe_(Earth-616)	No Dual Identity	Bad Characters			Male Characters		Deceased Characters	4	Nov-81	1981	47.909481382933535	1.5485013846073201
260017	Emma Burstein (Earth-616)	\/Emma_Burstein_(Earth-616)	Public Identity	Good Characters		White Hair	Female Characters		Living Characters	4	Feb-81	1981	6.9613788104416585	-82.787134060609
705656	Grotto (Earth-616)	\/Grotto_(Earth-616)	Public Identity	Bad Characters			Male Characters		Living Characters	4	Jan-81	1981	16.161865849854422	-79.683661605321
18291	Hammerhand (Spaceknights) (Earth-616)	\/Hammerhand_(Spaceknights)_(Earth-616)		Good Characters			Male Characters		Living Characters	4	Dec-81	1981	-7.194857641139919	-65.41376799928258
405131	Heinrich Krowler (Earth-616)	\/Heinrich_Krowler_(Earth-616)	Public Identity	Bad Characters		Bald	Male Characters		Living Characters	4	Dec-81	1981	-5.03353958485161	61.31675451218484
497319	Kilgore Slaughter (Earth-616)	\/Kilgore_Slaughter_(Earth-616)				Blond Hair	Male Characters		Living Characters	4	Oct-81	1981	-15.459726729077403	47.311351089051016
488906	Leanne (Earth-616)	\/Leanne_(Earth-616)	Public Identity	Good Characters	Brown Eyes	Brown Hair	Female Characters		Living Characters	4	Apr-81	1981	27.702253362956725	-36.12725210434958
497333	McMurdo (Earth-616)	\/McMurdo_(Earth-616)				White Hair	Male Characters		Living Characters	4	Oct-81	1981	82.01992727121757	88.55602349955984
36196	Megan Daemon (Earth-616)	\/Megan_Daemon_(Earth-616)			Green Eyes	Blond Hair	Female Characters		Living Characters	4	Mar-81	1981	167.43296338405145	-33.97223381183799
61218	Piotr Phobos (Earth-616)	\/Piotr_Phobos_(Earth-616)	Public Identity	Bad Characters		Grey Hair	Male Characters		Living Characters	4	Apr-81	1981	-30.12749317396336	13.139592080277424
497327	Ralf (Earth-616)	\/Ralf_(Earth-616)					Male Characters		Living Characters	4	Oct-81	1981	-3.3257230774301263	18.084375808382816
393592	Randolph Cherryh (Earth-616)	\/Randolph_Cherryh_(Earth-616)	Public Identity	Bad Characters			Male Characters		Living Characters	4	Dec-81	1981	-79.50267482389533	22.17725618889844
24417	Sentinels Mk IV (Earth-616)	\/Sentinels_Mk_IV_(Earth-616)	No Dual Identity	Bad Characters	Yellow Eyes	No Hair			Living Characters	4	Nov-81	1981	79.95968804378253	-66.16360466263606
531608	Shade (Gangster) (Earth-616)	\/Shade_(Gangster)_(Earth-616)	Secret Identity	Bad Characters	Brown Eyes	Black Hair	Male Characters		Living Characters	4	Nov-81	1981	-85.96667383740902	-27.067061143820148
490503	Zira (Earth-616)	\/Zira_(Earth-616)	No Dual Identity	Good Characters		Brown Hair	Female Characters		Living Characters	4	Apr-81	1981	-127.1124609947258	-25.46947449138949
12443	Claw (Chaste) (Earth-616)	\/Claw_(Chaste)_(Earth-616)	Secret Identity	Good Characters			Male Characters		Deceased Characters	4	Nov-82	1982	119.91375699347952	51.80661613516324
674490	Flame (Chaste) (Earth-616)	\/Flame_(Chaste)_(Earth-616)		Good Characters					Deceased Characters	4	Nov-82	1982	-109.34230920597284	-44.60095029953018
19672	Georgianna Castleberry (Earth-616)	\/Georgianna_Castleberry_(Earth-616)	Public Identity	Good Characters	Brown Eyes	Black Hair	Female Characters		Living Characters	4	Jul-82	1982	-102.25009073159983	-26.287257452550705
23598	Lord Samedar (Earth-616)	\/Lord_Samedar_(Earth-616)	Public Identity	Good Characters	White Eyes		Male Characters		Living Characters	4	Feb-82	1982	-69.64460089264826	-23.107730266158583
706084	Napier Sutton (Earth-616)	\/Napier_Sutton_(Earth-616)		Bad Characters		Black Hair	Male Characters		Living Characters	4	Oct-82	1982	-132.0967835113787	-45.02188067501487
387917	Nimrod Strange (Earth-616)	\/Nimrod_Strange_(Earth-616)		Bad Characters	Brown Eyes	Black Hair	Male Characters		Living Characters	4	Mar-82	1982	-85.71772689632046	-34.480056719532975
410065	Noburu-Hideki (Earth-616)	\/Noburu-Hideki_(Earth-616)		Bad Characters	Black Eyes	Black Hair	Male Characters		Deceased Characters	4	Sep-82	1982	-117.1611	32.7157
75285	Petunia Grimm (Earth-616)	\/Petunia_Grimm_(Earth-616)	Public Identity	Good Characters	Blue Eyes	Black Hair	Female Characters		Deceased Characters	4	Jan-82	1982	-59.35255451487588	-63.79958422842959
4081	Ramsey Kole (Earth-616)	\/Ramsey_Kole_(Earth-616)	Secret Identity	Bad Characters	Brown Eyes	Black Hair	Male Characters		Living Characters	4	Dec-82	1982	144.79436333950133	-52.81974004861318
424051	Samuel Bernstein (Earth-616)	\/Samuel_Bernstein_(Earth-616)	Public Identity			Black Hair	Male Characters		Living Characters	4	Nov-82	1982	-117.1611	32.7157
41604	Shango (Earth-616)	\/Shango_(Earth-616)		Good Characters	Brown Eyes	Black Hair	Male Characters		Living Characters	4	Oct-82	1982	71.30685475318643	25.546860489843027
125187	Simon Marshall (Earth-616)	\/Simon_Marshall_(Earth-616)	Public Identity	Bad Characters	Brown Eyes	Blond Hair	Male Characters		Deceased Characters	4	Mar-82	1982	-167.24940307442108	-61.834213291076
465048	Wraith High Witch (Earth-616)	\/Wraith_High_Witch_(Earth-616)	Secret Identity	Bad Characters		Grey Hair	Female Characters		Living Characters	4	Aug-82	1982	145.88783511247522	-46.885794156748844
34041	Axe (Mutant) (Earth-616)	\/Axe_(Mutant)_(Earth-616)		Bad Characters	Brown Eyes	Brown Hair	Male Characters		Deceased Characters	4	Sep-83	1983	-133.9796894960199	68.2772390434699
93568	Daniel Grimm Jr. (Earth-616)	\/Daniel_Grimm_Jr._(Earth-616)		Neutral Characters	Brown Eyes	Brown Hair	Male Characters		Deceased Characters	4	Jul-83	1983	-37.53033412405935	0.16857294096298858
79625	Gladys Smallwood (Earth-616)	\/Gladys_Smallwood_(Earth-616)	Secret Identity	Good Characters			Female Characters		Living Characters	4	Sep-83	1983	-18.794100031242976	89.50235805507728
120934	Kono Sanada (Earth-616)	\/Kono_Sanada_(Earth-616)	Public Identity	Bad Characters		Black Hair	Male Characters		Living Characters	4	Nov-83	1983	133.0060040059114	31.93826467072911
706079	Raleigh Halward (Earth-616)	\/Raleigh_Halward_(Earth-616)	Secret Identity	Bad Characters			Male Characters		Living Characters	4	Feb-83	1983	-104.97125517552155	-79.73178179614789
341235	Alma Chalmers (Earth-616)	\/Alma_Chalmers_(Earth-616)		Bad Characters		Grey Hair	Female Characters		Living Characters	4	Jul-84	1984	119.72988046803954	-69.12734498331497
32534	Freddie Stanachek (Earth-616)	\/Freddie_Stanachek_(Earth-616)	Public Identity	Neutral Characters		Brown Hair	Male Characters		Living Characters	4	Oct-84	1984	148.7084589795989	-36.705465313940294
695773	Gretl Anders (Earth-616)	\/Gretl_Anders_(Earth-616)	Public Identity	Neutral Characters	Blue Eyes	Red Hair	Female Characters		Deceased Characters	4	Jan-84	1984	8.740062199059537	-6.7357230950014895
30107	Hugo Longride (Earth-616)	\/Hugo_Longride_(Earth-616)	Public Identity	Bad Characters		Grey Hair	Male Characters		Living Characters	4	Dec-84	1984	-125.32145691982412	-71.64090139880754
487893	Idiot (Earth-616)	\/Idiot_(Earth-616)		Bad Characters	White Eyes		Male Characters		Living Characters	4	Dec-84	1984	-147.08163938520264	70.84446874769279
33828	Isabel St. Ives (Earth-616)	\/Isabel_St._Ives_(Earth-616)	Secret Identity	Good Characters	Green Eyes	Strawberry Blond Hair	Female Characters		Deceased Characters	4	Mar-84	1984	112.22202058545975	28.047473863381697
39596	Jacqueline Trufaut (Earth-616)	\/Jacqueline_Trufaut_(Earth-616)	Public Identity	Bad Characters		Blond Hair	Female Characters		Living Characters	4	Sep-84	1984	-119.53347153459556	86.0438727785467
437792	Janet McEntee (Earth-616)	\/Janet_McEntee_(Earth-616)					Female Characters		Living Characters	4	Jun-84	1984	-47.64506334434955	83.32488699031589
438549	Kate (Heartbreak Hotel) (Earth-616)	\/Kate_(Heartbreak_Hotel)_(Earth-616)					Female Characters		Living Characters	4	Dec-84	1984	-117.1611	32.7157
653778	Malachon (Earth-616)	\/Malachon_(Earth-616)		Bad Characters			Male Characters		Deceased Characters	4	May-84	1984	-148.9054764440246	-57.319046452486184
261290	Marge Smith (Earth-616)	\/Marge_Smith_(Earth-616)		Bad Characters			Female Characters		Living Characters	4	Dec-84	1984	-74.31673184092507	87.11978779525663
62248	Max Hammer (Earth-616)	\/Max_Hammer_(Earth-616)	Public Identity	Bad Characters	Blue Eyes	White Hair	Male Characters		Living Characters	4	Apr-84	1984	-117.1611	32.7157
554090	Melissa Bowen (Earth-616)	\/Melissa_Bowen_(Earth-616)	Public Identity	Neutral Characters		Red Hair	Female Characters		Living Characters	4	Jan-84	1984	-41.798282423575046	27.108940929705838
306654	Peg Lonestar (Earth-616)	\/Peg_Lonestar_(Earth-616)					Female Characters		Living Characters	4	Aug-84	1984	-175.9688061316918	-80.75874058720969
79557	Raymonde Belmonde (Earth-616)	\/Raymonde_Belmonde_(Earth-616)		Good Characters	Brown Eyes	Brown Hair	Male Characters	Homosexual Characters	Deceased Characters	4	Feb-84	1984	26.325235653071502	-20.9524041691935
43773	Shakkoth (Earth-616)	\/Shakkoth_(Earth-616)	Public Identity	Good Characters		Black Hair	Male Characters		Living Characters	4	Sep-84	1984	-135.35496949321896	75.54482649514347
73246	Shumai (Earth-616)	\/Shumai_(Earth-616)	Public Identity	Bad Characters		Black Hair	Male Characters		Living Characters	4	Nov-84	1984	-131.68950978199626	-89.4397149391237
305204	Smythe (Contraxia) (Earth-616)	\/Smythe_(Contraxia)_(Earth-616)	Secret Identity	Bad Characters		Black Hair	Male Characters		Living Characters	4	Jan-84	1984	122.78846629044801	-58.35364959422664
487891	White Light (Earth-616)	\/White_Light_(Earth-616)		Bad Characters	White Eyes	Black Hair	Male Characters		Living Characters	4	Dec-84	1984	6.524403499010418	-87.34911635724802
1087	Zachary Drebb (Earth-616)	\/Zachary_Drebb_(Earth-616)	Secret Identity	Bad Characters	Brown Eyes	Brown Hair	Male Characters		Deceased Characters	4	Jul-84	1984	44.651493681828526	49.00685148555638
536517	Bernard Finn (Earth-616)	\/Bernard_Finn_(Earth-616)	No Dual Identity	Good Characters	Black Eyes	Grey Hair	Male Characters		Deceased Characters	4	Oct-85	1985	88.08973498493987	-43.167414626665526
108418	Bull of Crete (Earth-616)	\/Bull_of_Crete_(Earth-616)		Bad Characters		Brown Hair	Male Characters		Living Characters	4	Jun-85	1985	-108.18282454198702	-30.911816374097192
536174	Carl Weatherby (Earth-616)	\/Carl_Weatherby_(Earth-616)	Public Identity	Good Characters		Blond Hair	Male Characters		Living Characters	4	Oct-85	1985	51.29985217359683	-23.711762759025248
346959	Charles Anderson (Earth-616)	\/Charles_Anderson_(Earth-616)	Public Identity				Male Characters		Living Characters	4	Sep-85	1985	-36.89002042740299	-13.35905802424864
14063	Cherub Whirlwind (Earth-616)	\/Cherub_Whirlwind_(Earth-616)	Secret Identity	Neutral Characters	Black Eyes	No Hair			Deceased Characters	4	Jul-85	1985	40.71343454198308	-10.241568243057657
445499	Derwyddon (Earth-616)	\/Derwyddon_(Earth-616)					Male Characters		Living Characters	4	Jul-85	1985	-50.150112846690206	49.93716983824862
93609	Dyvyne (Earth-616)	\/Dyvyne_(Earth-616)	Public Identity	Bad Characters	Yellow Eyes	No Hair	Male Characters		Living Characters	4	May-85	1985	-1.6289163397862012	38.52742745921955
262327	Honcho (Vulturions) (Earth-616)	\/Honcho_(Vulturions)_(Earth-616)	Public Identity	Bad Characters	Brown Eyes	White Hair	Male Characters		Living Characters	4	Apr-85	1985	79.16580725349769	5.0676153960256585
329230	Jubilee (Darla) (Earth-616)	\/Jubilee_(Darla)_(Earth-616)		Good Characters			Female Characters		Living Characters	4	Dec-85	1985	-48.887302277588645	-48.21879282500648
44748	Karygmax (Earth-616)	\/Karygmax_(Earth-616)	Secret Identity	Bad Characters		Black Hair	Male Characters		Living Characters	4	Oct-85	1985	146.41618997115938	28.292646697507195
16942	Snitch (Butch) (Earth-616)	\/Snitch_(Butch)_(Earth-616)	Secret Identity	Good Characters			Male Characters		Living Characters	4	Dec-85	1985	38.75810868732836	-82.36678046853945
15234	Stewart Cadwall (Earth-616)	\/Stewart_Cadwall_(Earth-616)	Secret Identity		Brown Eyes	Brown Hair	Male Characters		Living Characters	4	Jul-85	1985	-117.1611	32.7157
55721	Tanaraq (Earth-616)	\/Tanaraq_(Earth-616)	Public Identity			White Hair	Male Characters		Living Characters	4	Jun-85	1985	-98.75049518967923	46.71455250719265
116345	Bhadsha (Earth-616)	\/Bhadsha_(Earth-616)	Secret Identity	Neutral Characters	Yellow Eyes	No Hair	Male Characters		Living Characters	4	Apr-86	1986	-129.10822428152133	23.25385203821064
34168	Carolyn Parmentor (Earth-616)	\/Carolyn_Parmentor_(Earth-616)	Public Identity			Brown Hair	Female Characters		Deceased Characters	4	Mar-86	1986	60.6450038489634	-80.07034651189377
607711	Chastity McBryde (Earth-616)	\/Chastity_McBryde_(Earth-616)	Public Identity		Blue Eyes	Blond Hair	Female Characters		Living Characters	4	Dec-86	1986	156.30690189645276	-28.659177757278457
680812	Dianne Bellamy (Earth-616)	\/Dianne_Bellamy_(Earth-616)		Neutral Characters			Female Characters		Living Characters	4	Mar-86	1986	34.070265484934964	-32.326426899326414
70015	Dominor (Earth-616)	\/Dominor_(Earth-616)		Bad Characters			Male Characters		Deceased Characters	4	Jan-86	1986	155.77777488346408	-20.810033789775318
486189	Enitharmon (Earth-616)	\/Enitharmon_(Earth-616)		Good Characters		No Hair	Male Characters		Living Characters	4	Aug-86	1986	149.06677971144387	-40.149532329571436
435116	Greensong (Earth-616)	\/Greensong_(Earth-616)		Good Characters		No Hair			Living Characters	4	Feb-86	1986	162.3771915812796	54.09709910782544
116350	Hadj (Earth-616)	\/Hadj_(Earth-616)	Secret Identity	Neutral Characters	Yellow Eyes	No Hair	Female Characters		Living Characters	4	Apr-86	1986	-74.87683991537845	-8.442552775476187
441175	Hagen (Earth-616)	\/Hagen_(Earth-616)	Public Identity	Bad Characters		Black Hair	Male Characters		Living Characters	4	Jan-86	1986	90.99502401485046	73.83305521682692
705789	Lois (Earth-616)	\/Lois_(Earth-616)	Public Identity	Bad Characters	Blue Eyes	Red Hair	Female Characters		Deceased Characters	4	Apr-86	1986	-84.001076376734	31.17223752519675
19526	Marandi Sjorokker (Earth-616)	\/Marandi_Sjorokker_(Earth-616)		Good Characters	Blue Eyes	Blond Hair	Female Characters		Living Characters	4	Aug-86	1986	-5.895554957354449	-16.561663434471484
501272	Red Zeppelin (Earth-616)	\/Red_Zeppelin_(Earth-616)				Black Hair	Male Characters		Living Characters	4	Apr-86	1986	-67.22935265396573	-79.89461025265088
17995	Richard Rennsalaer (Earth-616)	\/Richard_Rennsalaer_(Earth-616)	Public Identity	Bad Characters			Male Characters		Living Characters	4	Sep-86	1986	24.98489348349321	-9.265557616543205
11947	Tommy (Morlock) (Earth-616)	\/Tommy_(Morlock)_(Earth-616)	Secret Identity	Good Characters		Blue Hair	Female Characters		Deceased Characters	4	Oct-86	1986	38.193138090967835	66.11743276615763
251495	Uglitha (Earth-616)	\/Uglitha_(Earth-616)		Bad Characters			Female Characters		Living Characters	4	May-86	1986	-44.15234377395686	80.24064321293
706010	Wesley (Earth-616)	\/Wesley_(Earth-616)	Public Identity				Male Characters		Living Characters	4	Feb-86	1986	-142.94004139273085	2.577251937511562
12834	Yiorgos Krallis (Earth-616)	\/Yiorgos_Krallis_(Earth-616)	Secret Identity		Brown Eyes		Male Characters		Living Characters	4	Nov-86	1986	91.51254007524801	7.190144892773517
555574	Anthony Zerbe (Earth-616)	\/Anthony_Zerbe_(Earth-616)		Bad Characters		Blond Hair	Male Characters		Living Characters	4	Dec-87	1987	147.18767023572053	37.019161518884104
16432	Arthur Van Krijg (Earth-616)	\/Arthur_Van_Krijg_(Earth-616)	Secret Identity	Neutral Characters		Black Hair	Male Characters		Deceased Characters	4	Jul-87	1987	3.0865062777403125	62.93566829323282
482498	Bahkt (Earth-616)	\/Bahkt_(Earth-616)	Secret Identity	Bad Characters	Red Eyes	Black Hair	Male Characters		Deceased Characters	4	Jun-87	1987	8.63957365477691	-89.46301625233151
18364	Blasting Cap (Earth-616)	\/Blasting_Cap_(Earth-616)	Secret Identity			Red Hair	Male Characters		Living Characters	4	Aug-87	1987	126.60114513206076	61.739642484584635
16271	Bludgeon (UCWF) (Earth-616)	\/Bludgeon_(UCWF)_(Earth-616)	Secret Identity	Bad Characters		Bald	Male Characters		Living Characters	4	Apr-87	1987	0.6353465683923218	-63.44978006347144
16131	Butte (Earth-616)	\/Butte_(Earth-616)	Secret Identity	Bad Characters			Female Characters		Living Characters	4	Feb-87	1987	94.93871088426096	-23.824027370317054
16132	Cactus (Earth-616)	\/Cactus_(Earth-616)		Bad Characters					Living Characters	4	Feb-87	1987	124.52569968223924	31.841611348547815
244813	Charlemagne (Earth-616)	\/Charlemagne_(Earth-616)	No Dual Identity		Green Eyes	Auburn Hair	Female Characters		Deceased Characters	4	Feb-87	1987	28.393467476430004	-21.076529045061278
18334	Crazy Legs (Earth-616)	\/Crazy_Legs_(Earth-616)	Secret Identity			Brown Hair	Male Characters		Living Characters	4	Aug-87	1987	-111.65352121789525	7.262691314849178
